season,player,player_id,age,team,pos,g,gs,mp,per,ts_percent,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp
2026,Cameron Johnson,johnsca02,29.0,DEN,SF,28,28.0,857.0,11.2,0.604,0.514,0.237,2.8,10.0,6.6,9.6,1.0,0.8,9.1,14.9,1.1,0.4,1.5,0.084,-0.6,-1.7,-2.3,-0.1
2026,Jalen Johnson,johnsja05,24.0,ATL,SF,31,31.0,1095.0,23.1,0.623,0.258,0.337,4.5,27.9,16.2,36.1,1.9,1.2,15.2,26.8,2.5,1.5,3.9,0.172,4.2,1.5,5.7,2.1
2026,Keldon Johnson,johnske04,26.0,SAS,SF,33,0.0,764.0,20.5,0.671,0.323,0.316,10.5,19.8,15.2,9.0,1.3,0.4,8.4,19.7,2.3,0.9,3.3,0.204,3.3,-0.4,3.0,1.0
2026,Tre Johnson,johnstr03,19.0,WAS,SG,25,7.0,587.0,12.4,0.587,0.522,0.139,2.3,10.2,6.3,10.4,1.0,1.5,12.2,21.1,0.2,0.0,0.2,0.012,-0.1,-2.4,-2.5,-0.1
2026,Nikola Jokić,jokicni01,30.0,DEN,C,32,32.0,1106.0,35.6,0.713,0.275,0.425,10.5,28.3,19.9,50.9,1.9,2.1,14.5,30.2,7.2,1.5,8.7,0.378,12.2,4.1,16.4,5.1
2026,Herbert Jones,joneshe01,27.0,NOP,SF,22,22.0,616.0,10.2,0.517,0.464,0.165,3.9,10.6,7.2,11.4,2.9,1.1,12.2,16.0,0.0,0.4,0.3,0.027,-3.3,0.1,-3.2,-0.2
2026,Spencer Jones,jonessp01,24.0,DEN,SF,29,18.0,605.0,10.7,0.661,0.564,0.282,7.3,7.4,7.4,5.8,2.2,1.5,13.2,10.8,0.8,0.5,1.3,0.103,-1.2,-0.3,-1.6,0.1
2026,Tre Jones,jonestr01,26.0,CHI,PG,27,12.0,722.0,17.9,0.637,0.192,0.54,2.7,8.6,5.7,26.6,2.5,0.7,12.0,17.2,1.9,0.5,2.4,0.159,0.3,0.7,1.0,0.5
2026,Tyus Jones,jonesty01,29.0,ORL,PG,34,8.0,554.0,9.2,0.493,0.629,0.052,1.2,6.5,3.8,19.0,2.1,0.3,8.5,9.8,0.4,0.5,0.9,0.081,-2.4,1.4,-1.0,0.1
2026,Ryan Kalkbrenner,kalkbry01,24.0,CHO,C,26,25.0,665.0,17.1,0.792,0.016,0.385,11.6,16.9,14.3,3.4,1.3,6.2,17.4,10.9,1.4,0.7,2.0,0.147,-0.4,0.8,0.5,0.4
2026,Luke Kennard,kennalu01,29.0,ATL,SG,31,0.0,627.0,11.3,0.645,0.611,0.172,2.5,8.6,5.5,14.4,1.7,0.1,14.2,13.1,0.7,0.4,1.1,0.086,-1.4,-0.5,-1.8,0.0
2026,Kon Knueppel,knuepko01,20.0,CHO,SF,32,31.0,1059.0,16.0,0.644,0.61,0.18,3.1,14.4,8.8,16.9,1.0,0.6,13.7,22.0,1.8,0.5,2.2,0.101,2.3,-1.4,1.0,0.8
2026,Luke Kornet,kornelu01,30.0,SAS,C,25,17.0,614.0,18.3,0.714,0.0,0.535,13.6,16.5,15.1,10.8,0.7,5.0,8.5,10.5,2.1,0.8,2.9,0.225,1.8,1.6,3.4,0.8
2026,Vit Krejci,krejcvi01,25.0,ATL,PG,31,2.0,743.0,12.7,0.689,0.799,0.105,1.8,8.5,5.1,9.1,1.5,1.1,9.1,14.8,1.1,0.4,1.5,0.099,0.0,-0.8,-0.8,0.2
2026,Kyle Kuzma,kuzmaky01,30.0,MIL,PF,32,15.0,847.0,14.0,0.586,0.259,0.333,4.2,16.5,10.4,12.6,1.4,2.0,13.9,21.4,0.4,0.8,1.2,0.066,-2.1,-0.7,-2.8,-0.2
2026,Jock Landale,landajo01,30.0,MEM,C,31,14.0,687.0,16.1,0.596,0.337,0.247,12.7,15.3,14.0,10.9,1.1,2.2,10.5,19.0,1.0,0.8,1.8,0.128,0.3,-0.4,-0.1,0.3
2026,Jake LaRavia,laravja01,24.0,LAL,PF,31,10.0,791.0,12.1,0.548,0.429,0.292,7.0,12.0,9.6,10.2,2.5,1.7,12.1,15.3,0.5,0.7,1.2,0.075,-1.4,0.1,-1.3,0.1
2026,Pelle Larsson,larsspe01,24.0,MIA,SG,27,18.0,598.0,12.8,0.589,0.443,0.324,2.6,9.7,6.2,19.0,1.1,0.9,10.6,16.1,0.9,0.6,1.4,0.116,-1.0,0.5,-0.5,0.2
2026,Zach LaVine,lavinza01,30.0,SAC,SG,23,23.0,754.0,14.3,0.618,0.475,0.245,0.9,9.6,5.1,10.9,1.1,0.5,12.0,24.0,0.5,0.1,0.6,0.037,0.1,-2.3,-2.2,0.0
2026,Kawhi Leonard,leonaka01,34.0,LAC,SF,22,22.0,745.0,26.8,0.629,0.34,0.311,3.8,18.0,11.1,19.4,3.1,1.7,8.5,31.5,2.1,0.9,3.0,0.196,6.6,0.8,7.5,1.8
2026,Caris LeVert,leverca01,31.0,DET,SG,26,0.0,523.0,12.2,0.557,0.494,0.293,1.5,8.1,4.8,18.4,2.0,2.8,15.5,18.1,0.3,0.7,0.9,0.085,-0.8,0.7,-0.1,0.3
2026,Caleb Love,loveca01,24.0,POR,SG,26,0.0,510.0,9.7,0.478,0.604,0.104,3.3,10.1,6.6,16.5,1.2,0.5,9.4,21.8,-0.1,0.3,0.1,0.013,-2.0,-1.9,-4.0,-0.3
2026,Sandro Mamukelashvili,mamuksa01,26.0,TOR,C,34,7.0,710.0,17.5,0.628,0.44,0.214,8.0,17.4,12.7,11.6,1.6,2.6,9.6,18.6,1.3,1.0,2.3,0.155,1.5,0.5,2.0,0.7
2026,Terance Mann,mannte01,29.0,BRK,SG,28,28.0,739.0,11.2,0.557,0.43,0.246,5.7,9.8,7.7,20.7,1.4,1.0,13.1,13.3,0.9,0.5,1.4,0.093,-1.9,0.2,-1.7,0.1
2026,Lauri Markkanen,markkla01,28.0,UTA,PF,28,28.0,995.0,21.3,0.615,0.417,0.356,6.0,15.5,10.7,9.9,1.4,1.1,5.7,27.6,2.6,0.2,2.8,0.137,4.8,-2.0,2.7,1.2
2026,Naji Marshall,marshna01,28.0,DAL,SF,34,13.0,967.0,15.4,0.637,0.323,0.413,3.3,14.2,8.9,13.0,1.7,0.3,10.3,17.4,1.6,1.1,2.7,0.136,-0.4,0.8,0.5,0.6
2026,Tyrese Martin,martity01,26.0,BRK,SG,27,6.0,543.0,11.1,0.501,0.579,0.119,5.5,12.9,9.0,18.2,1.6,0.5,12.0,19.2,-0.1,0.4,0.4,0.031,-1.5,-0.9,-2.5,-0.1
2026,Bennedict Mathurin,mathube01,23.0,IND,SF,23,23.0,752.0,13.0,0.583,0.463,0.389,2.6,16.1,9.0,10.3,1.0,0.5,13.3,23.5,0.2,0.5,0.7,0.044,-1.1,-1.7,-2.9,-0.2
2026,Tyrese Maxey,maxeyty01,25.0,PHI,PG,29,29.0,1155.0,22.7,0.6,0.407,0.297,0.7,11.3,5.9,31.1,2.2,1.9,9.3,29.6,3.0,1.3,4.3,0.179,5.7,0.8,6.5,2.4
2026,Miles McBride,mcbrimi01,25.0,NYK,SG,22,9.0,583.0,13.9,0.622,0.687,0.154,2.9,7.9,5.3,12.1,1.2,0.9,6.5,16.5,1.3,0.3,1.6,0.132,1.8,-0.6,1.3,0.5
2026,CJ McCollum,mccolcj01,34.0,WAS,SG,32,32.0,990.0,14.9,0.563,0.471,0.205,1.9,9.5,5.7,18.1,1.1,0.8,8.8,24.5,0.9,-0.1,0.8,0.04,0.7,-2.7,-2.0,0.0
2026,Jaden McDaniels,mcdanja02,25.0,MIN,PF,32,32.0,1020.0,13.5,0.601,0.298,0.199,4.2,11.5,7.9,12.3,1.5,2.4,12.6,18.7,1.0,1.2,2.2,0.103,-1.3,0.4,-0.9,0.3
2026,Khris Middleton,middlkh01,34.0,WAS,SF,21,21.0,521.0,11.5,0.531,0.28,0.234,4.0,12.8,8.5,19.1,1.5,1.3,14.2,18.1,0.1,0.1,0.2,0.021,-2.7,-1.4,-4.1,-0.3
2026,Brandon Miller,millebr02,23.0,CHO,SF,17,17.0,515.0,14.1,0.517,0.468,0.225,4.0,10.5,7.3,18.0,1.5,3.2,11.3,29.5,-0.1,0.3,0.2,0.019,-1.0,-1.7,-2.7,-0.1
2026,Josh Minott,minotjo01,23.0,BOS,PF,28,10.0,508.0,15.5,0.65,0.554,0.2,8.4,16.6,12.5,8.2,2.3,2.2,11.3,13.5,1.1,0.7,1.7,0.161,0.9,1.0,1.9,0.5
2026,Ajay Mitchell,mitchaj01,23.0,OKC,SG,32,7.0,823.0,17.6,0.588,0.293,0.322,2.8,11.9,7.6,19.3,2.7,1.4,10.9,22.5,1.3,1.8,3.0,0.176,0.3,2.0,2.3,0.9
2026,Davion Mitchell,mitchda01,27.0,MIA,PG,31,31.0,929.0,12.1,0.56,0.355,0.149,1.2,7.4,4.3,31.3,1.9,0.3,15.7,13.4,1.2,1.0,2.2,0.112,-1.9,0.9,-1.0,0.2
2026,Donovan Mitchell,mitchdo01,29.0,CLE,SG,32,32.0,1082.0,23.7,0.63,0.479,0.287,2.6,12.2,7.3,27.9,2.1,0.8,11.8,32.6,2.7,1.2,3.9,0.172,6.1,0.1,6.2,2.3
2026,Evan Mobley,mobleev01,24.0,CLE,PF,29,27.0,957.0,18.7,0.576,0.29,0.372,7.9,21.6,14.6,17.5,1.3,4.7,12.3,22.4,1.2,1.4,2.6,0.13,1.3,1.2,2.5,1.1
2026,Malik Monk,monkma01,27.0,SAC,SG,28,0.0,619.0,13.1,0.555,0.449,0.185,1.7,8.7,5.1,15.4,1.8,1.6,11.3,23.0,0.0,0.2,0.2,0.016,-0.5,-1.3,-1.8,0.0
2026,Moses Moody,moodymo01,23.0,GSW,SG,32,21.0,788.0,12.2,0.563,0.658,0.206,4.2,11.0,7.6,9.4,1.8,2.6,9.5,18.1,0.5,1.0,1.5,0.09,-0.8,0.1,-0.7,0.3
2026,Trey Murphy III,murphtr02,25.0,NOP,SF,33,33.0,1168.0,18.2,0.629,0.486,0.252,3.8,15.3,9.4,14.7,2.2,0.6,10.6,21.4,2.3,0.6,2.9,0.118,2.5,-0.9,1.7,1.1
2026,Collin Murray-Boyles,murraco01,20.0,TOR,PF,28,4.0,519.0,13.3,0.577,0.247,0.247,13.3,12.0,12.7,10.6,1.9,2.6,16.6,16.3,0.4,0.7,1.1,0.098,-1.9,0.6,-1.3,0.1
2026,Jamal Murray,murraja01,28.0,DEN,PG,32,32.0,1126.0,21.6,0.617,0.413,0.238,1.3,12.6,7.2,29.1,1.4,0.7,10.1,27.6,3.2,0.7,3.9,0.167,5.1,-1.8,3.4,1.5
2026,Keegan Murray,murrake02,25.0,SAC,PF,16,15.0,586.0,12.2,0.507,0.37,0.167,5.0,13.9,9.3,5.7,1.8,4.0,6.8,18.0,-0.1,0.4,0.3,0.022,-2.1,-0.5,-2.6,-0.1
2026,Kris Murray,murrakr01,25.0,POR,SF,31,8.0,794.0,8.8,0.546,0.432,0.213,7.4,9.9,8.6,6.1,2.0,1.2,15.0,10.1,0.3,0.6,0.9,0.056,-2.8,0.5,-2.3,-0.1
2026,Svi Mykhailiuk,mykhasv01,28.0,UTA,SF,30,30.0,743.0,10.7,0.622,0.664,0.065,3.0,8.4,5.6,11.0,1.1,0.4,10.2,13.5,0.8,-0.1,0.7,0.046,-0.2,-1.5,-1.8,0.0
2026,Andrew Nembhard,nembhan01,26.0,IND,PG,26,26.0,819.0,14.5,0.545,0.365,0.298,1.2,7.1,4.0,34.3,1.4,0.3,13.1,24.2,0.6,0.4,0.9,0.055,0.3,-2.2,-1.9,0.0
2026,Jusuf Nurkić,nurkiju01,31.0,UTA,C,29,24.0,736.0,15.0,0.547,0.199,0.367,10.6,30.6,20.4,24.4,2.4,1.4,22.0,18.8,0.1,0.7,0.8,0.053,-1.6,1.2,-0.4,0.3
2026,Josh Okogie,okogijo01,27.0,HOU,SG,30,21.0,627.0,11.2,0.598,0.527,0.253,7.0,8.4,7.7,5.8,2.6,0.9,13.3,12.4,0.7,0.7,1.5,0.112,-1.4,1.2,-0.2,0.3
2026,Onyeka Okongwu,okongon01,25.0,ATL,C,34,23.0,1078.0,15.9,0.594,0.42,0.23,6.2,21.0,13.6,14.4,1.4,2.9,11.8,20.6,1.1,1.2,2.3,0.103,-0.4,0.0,-0.4,0.4
2026,Isaac Okoro,okorois01,25.0,CHI,SG,25,25.0,606.0,10.6,0.606,0.438,0.237,5.4,6.2,5.8,7.7,1.0,2.0,8.8,14.0,0.7,0.2,0.9,0.074,-2.4,-1.1,-3.5,-0.2
2026,Royce O'Neale,onealro01,32.0,PHO,SF,33,28.0,970.0,11.3,0.607,0.809,0.047,2.6,16.6,9.4,12.7,2.1,0.7,15.5,14.4,0.7,1.1,1.8,0.089,-0.5,0.8,0.3,0.6
2026,Brandin Podziemski,podzibr01,22.0,GSW,SG,34,11.0,933.0,13.7,0.598,0.509,0.23,2.8,14.9,8.8,17.5,1.8,0.6,12.8,18.4,1.0,1.2,2.1,0.109,-0.3,0.4,0.1,0.5
2026,Jakob Poeltl,poeltja01,30.0,TOR,C,21,21.0,531.0,16.3,0.691,0.0,0.37,11.8,22.1,16.9,11.9,1.5,2.0,18.3,14.4,0.9,0.8,1.7,0.154,-0.9,1.1,0.2,0.3
2026,Michael Porter Jr.,portemi01,27.0,BRK,SF,26,26.0,858.0,21.9,0.629,0.496,0.243,4.3,22.8,13.1,19.4,1.4,0.5,10.1,29.8,1.6,0.9,2.5,0.139,5.7,-0.5,5.2,1.6
2026,Bobby Portis,portibo01,30.0,MIL,PF,34,5.0,799.0,16.5,0.589,0.378,0.099,6.3,24.0,15.3,9.2,1.2,0.6,8.9,22.9,0.6,0.8,1.4,0.087,1.0,-1.6,-0.5,0.3
2026,Quinten Post,postqu01,25.0,GSW,PF,34,20.0,619.0,12.7,0.549,0.655,0.087,6.2,18.7,12.4,11.7,1.5,2.7,10.2,18.0,0.3,0.9,1.2,0.093,-0.9,0.7,-0.2,0.3
2026,Norman Powell,powelno01,32.0,MIA,SG,28,28.0,874.0,19.3,0.622,0.425,0.367,1.3,11.7,6.6,13.3,2.0,0.7,9.2,27.5,1.5,1.1,2.6,0.145,2.5,0.4,3.0,1.1
2026,Payton Pritchard,pritcpa01,28.0,BOS,PG,32,32.0,1051.0,16.8,0.565,0.564,0.151,3.5,11.6,7.6,22.4,1.2,0.2,7.7,21.3,2.4,0.7,3.1,0.143,2.1,-1.0,1.1,0.8
2026,Derik Queen,queende01,21.0,NOP,C,35,23.0,904.0,17.2,0.563,0.097,0.38,6.6,23.5,14.8,23.2,1.9,3.6,16.7,22.5,0.6,0.8,1.4,0.072,-0.9,0.7,-0.2,0.4
2026,Neemias Queta,quetane01,26.0,BOS,C,30,30.0,742.0,19.9,0.664,0.015,0.328,13.4,21.2,17.3,8.6,1.6,5.2,10.3,14.6,2.0,1.1,3.1,0.203,0.7,1.0,1.7,0.7
2026,Immanuel Quickley,quickim01,26.0,TOR,PG,34,34.0,1097.0,15.6,0.564,0.528,0.242,1.7,13.1,7.4,27.7,1.7,0.4,10.9,21.3,1.5,1.3,2.7,0.12,1.2,0.3,1.5,1.0
2026,Julius Randle,randlju01,31.0,MIN,PF,34,34.0,1146.0,20.4,0.599,0.305,0.437,5.4,17.1,11.4,26.7,1.6,0.4,12.0,26.5,2.7,1.4,4.2,0.174,2.8,0.4,3.2,1.5
2026,Maxime Raynaud,raynama01,22.0,SAC,C,25,11.0,556.0,15.4,0.59,0.103,0.24,9.3,22.4,15.7,7.2,0.9,2.4,10.7,19.2,0.5,0.3,0.9,0.074,-1.8,-1.5,-3.3,-0.2
2026,Austin Reaves,reaveau01,27.0,LAL,SG,23,22.0,812.0,23.0,0.666,0.456,0.528,2.4,14.8,8.7,28.0,1.3,0.6,14.0,28.4,2.7,0.5,3.1,0.185,5.2,-1.0,4.1,1.3
2026,Naz Reid,reidna01,26.0,MIN,C,34,0.0,906.0,15.5,0.569,0.562,0.126,4.6,21.1,12.9,13.1,1.7,2.7,10.9,21.9,0.6,1.4,2.0,0.106,0.2,0.8,1.0,0.7
2026,Will Richard,richawi02,23.0,GSW,SG,29,12.0,560.0,14.3,0.679,0.617,0.26,6.0,9.6,7.8,8.8,2.7,0.3,11.4,14.6,1.0,0.7,1.7,0.147,-0.3,1.1,0.8,0.4
2026,Zaccharie Risacher,risacza01,20.0,ATL,SF,32,32.0,778.0,11.4,0.544,0.47,0.142,4.2,9.2,6.7,8.2,1.9,2.1,8.2,18.4,0.1,0.6,0.7,0.043,-2.4,-0.9,-3.3,-0.3
2026,Duncan Robinson,robindu01,31.0,DET,SF,31,31.0,926.0,10.9,0.601,0.81,0.176,1.2,9.3,5.3,8.6,1.2,1.1,5.7,14.0,1.4,1.0,2.4,0.123,-0.3,-0.1,-0.4,0.4
2026,Ryan Rollins,rolliry01,23.0,MIL,PG,34,29.0,1069.0,16.6,0.579,0.422,0.161,2.7,12.4,7.6,28.1,2.4,1.1,14.2,24.0,1.0,1.1,2.1,0.093,0.7,-0.1,0.6,0.7
2026,Alex Sarr,sarral01,20.0,WAS,C,23,23.0,653.0,21.3,0.56,0.218,0.218,9.3,20.5,15.0,16.9,1.3,7.1,10.0,25.7,0.6,0.5,1.2,0.085,2.3,0.0,2.3,0.7
2026,Dennis Schröder,schrode01,32.0,SAC,PG,26,12.0,721.0,13.4,0.523,0.384,0.275,2.2,11.9,6.9,30.4,1.5,0.6,14.3,21.8,0.2,0.2,0.4,0.026,-0.6,-1.5,-2.1,0.0
2026,Alperen Şengün,sengual01,23.0,HOU,C,26,26.0,926.0,22.3,0.573,0.142,0.368,10.0,19.8,14.9,28.6,2.1,2.6,15.0,27.2,2.1,1.4,3.5,0.181,3.8,1.8,5.6,1.7
2026,Brice Sensabaugh,sensabr01,22.0,UTA,SF,31,3.0,569.0,11.9,0.558,0.611,0.209,4.3,11.9,8.0,11.3,1.6,0.8,10.2,20.5,0.3,0.1,0.4,0.032,-1.2,-2.1,-3.3,-0.2
2026,Collin Sexton,sextoco01,27.0,CHO,SG,25,11.0,611.0,16.9,0.608,0.323,0.387,2.3,7.7,5.0,28.2,1.4,0.7,15.6,25.6,1.0,0.2,1.3,0.098,1.2,-1.7,-0.4,0.2
2026,Shaedon Sharpe,sharpsh01,22.0,POR,SG,30,24.0,883.0,15.8,0.544,0.33,0.256,4.3,12.3,8.2,14.5,2.5,0.5,13.3,31.5,-0.3,0.8,0.5,0.027,-0.1,-1.1,-1.2,0.2
2026,Jamal Shead,sheadja01,23.0,TOR,PG,35,1.0,724.0,11.5,0.485,0.553,0.221,2.0,7.9,4.9,33.7,2.3,0.7,16.5,16.7,0.3,0.9,1.1,0.075,-1.9,0.3,-1.6,0.1
2026,Ben Sheppard,sheppbe01,24.0,IND,SG,23,11.0,567.0,7.6,0.475,0.591,0.136,3.2,14.4,8.5,10.7,1.2,0.5,8.4,13.2,-0.1,0.4,0.2,0.021,-3.8,-0.4,-4.2,-0.3
2026,Reed Sheppard,sheppre01,21.0,HOU,SG,30,4.0,773.0,17.5,0.593,0.579,0.118,1.3,11.3,6.4,18.8,3.1,2.1,9.6,20.2,1.8,1.1,2.9,0.178,2.4,2.2,4.6,1.3
2026,Pascal Siakam,siakapa01,31.0,IND,PF,33,33.0,1115.0,19.1,0.561,0.267,0.378,5.2,16.1,10.4,19.9,1.8,1.1,8.8,28.5,1.1,1.0,2.1,0.091,2.4,-0.6,1.8,1.1
2026,Anfernee Simons,simonan01,26.0,BOS,SG,32,0.0,758.0,14.0,0.563,0.572,0.165,1.9,8.6,5.3,13.8,1.1,0.5,7.7,22.8,1.1,0.4,1.6,0.098,0.4,-1.4,-1.0,0.2
2026,Marcus Smart,smartma01,31.0,LAL,SG,22,15.0,598.0,10.3,0.552,0.665,0.249,2.8,8.3,5.6,14.0,2.6,1.1,15.8,16.4,0.2,0.5,0.6,0.049,-2.7,0.1,-2.5,-0.1
2026,Dru Smith,smithdr01,28.0,MIA,SG,33,1.0,583.0,14.7,0.538,0.435,0.294,5.0,10.1,7.6,20.0,4.1,1.6,13.4,16.2,0.5,1.1,1.5,0.126,-1.2,3.9,2.6,0.7
2026,Jabari Smith Jr.,smithja05,22.0,HOU,PF,29,29.0,994.0,14.1,0.585,0.493,0.209,4.9,17.7,11.4,7.6,1.1,2.2,9.5,18.1,1.6,1.1,2.8,0.133,0.1,-0.1,0.0,0.5
2026,Cam Spencer,spencca01,25.0,MEM,SG,32,4.0,740.0,17.8,0.691,0.639,0.247,1.6,9.3,5.5,29.9,1.6,0.3,14.0,18.4,2.0,0.7,2.7,0.175,3.3,0.2,3.6,1.0
2026,Isaiah Stewart,stewais01,24.0,DET,C,30,7.0,681.0,15.6,0.615,0.329,0.283,9.7,18.3,14.0,6.6,0.4,8.4,12.8,16.9,1.0,1.1,2.0,0.144,-1.1,1.0,-0.1,0.3
2026,Jalen Suggs,suggsja01,24.0,ORL,PG,22,22.0,564.0,18.0,0.596,0.526,0.271,3.3,12.5,7.8,28.0,3.6,1.8,17.6,25.3,0.4,0.9,1.4,0.116,1.4,2.6,4.0,0.9
2026,Amen Thompson,thompam01,23.0,HOU,PG,30,30.0,1101.0,17.5,0.569,0.145,0.308,8.7,14.0,11.4,20.3,1.8,1.4,14.3,20.7,2.1,1.2,3.3,0.144,1.0,0.4,1.4,0.9
2026,Ausar Thompson,thompau01,23.0,DET,SF,29,28.0,763.0,15.4,0.536,0.064,0.417,9.3,15.0,12.2,13.7,2.8,2.7,12.3,19.0,0.5,1.3,1.8,0.116,-0.8,1.6,0.8,0.5
2026,Klay Thompson,thompkl01,35.0,DAL,SF,31,8.0,682.0,10.1,0.508,0.725,0.073,1.4,10.6,6.1,8.6,0.9,1.2,7.1,22.7,-0.5,0.6,0.0,0.003,-0.7,-1.4,-2.2,0.0
2026,Karl-Anthony Towns,townska01,30.0,NYK,C,31,31.0,1016.0,21.6,0.614,0.333,0.463,9.7,29.8,19.5,12.9,1.2,2.1,12.1,25.9,2.6,1.4,4.0,0.188,2.8,-0.2,2.6,1.2
2026,Gary Trent Jr.,trentga02,27.0,MIL,SG,32,17.0,839.0,8.2,0.537,0.696,0.118,0.5,5.2,2.9,8.1,1.5,0.2,7.4,15.7,0.0,0.4,0.4,0.022,-3.1,-1.4,-4.5,-0.5
2026,Myles Turner,turnemy01,29.0,MIL,C,34,34.0,984.0,14.2,0.573,0.61,0.302,4.4,16.8,10.7,7.9,1.3,5.4,7.9,18.2,0.8,1.1,2.0,0.096,-0.4,0.1,-0.3,0.4
2026,Jaylon Tyson,tysonja01,23.0,CLE,SG,30,19.0,825.0,16.0,0.634,0.432,0.14,7.9,13.7,10.7,9.9,1.8,1.9,10.4,17.8,1.4,0.9,2.4,0.138,0.7,0.1,0.8,0.6
2026,Devin Vassell,vassede01,25.0,SAS,SG,32,32.0,1020.0,12.8,0.561,0.563,0.171,1.6,12.1,6.9,10.4,1.4,1.3,6.6,18.8,1.0,1.1,2.1,0.101,-0.1,0.0,0.0,0.5
2026,Nikola Vučević,vucevni01,35.0,CHI,C,32,32.0,962.0,17.1,0.576,0.358,0.105,7.4,23.7,15.7,16.5,1.2,1.3,9.7,21.4,1.1,0.9,2.0,0.099,1.0,-0.5,0.5,0.6
2026,Dean Wade,wadede01,29.0,CLE,PF,33,12.0,762.0,9.9,0.538,0.743,0.18,3.8,15.4,9.5,8.8,1.5,1.6,4.3,10.2,0.8,0.8,1.6,0.1,-1.8,0.8,-1.0,0.2
2026,Franz Wagner,wagnefr01,24.0,ORL,SF,24,24.0,801.0,20.3,0.6,0.262,0.429,4.7,15.2,9.9,17.6,1.7,1.0,8.6,25.9,1.7,1.0,2.7,0.162,3.1,0.5,3.5,1.1
2026,Jarace Walker,walkeja02,22.0,IND,PF,34,12.0,814.0,7.6,0.481,0.53,0.247,1.9,18.9,10.0,11.3,1.1,1.3,15.4,19.4,-1.3,0.7,-0.6,-0.035,-4.1,-1.0,-5.1,-0.7
2026,Cason Wallace,wallaca01,22.0,OKC,SG,33,28.0,910.0,11.4,0.543,0.57,0.085,3.4,8.6,6.2,10.5,3.8,0.9,10.6,12.9,0.4,2.1,2.5,0.131,-2.3,3.4,1.1,0.7
2026,Jordan Walsh,walshjo01,21.0,BOS,PF,27,19.0,545.0,15.9,0.701,0.418,0.238,8.0,17.9,13.0,6.2,2.7,2.8,11.2,12.0,1.2,0.8,2.1,0.181,-0.2,1.6,1.4,0.5
2026,Ja'Kobe Walter,walteja01,21.0,TOR,SG,32,7.0,570.0,10.2,0.577,0.645,0.206,4.6,8.4,6.5,6.2,2.6,0.7,10.1,14.0,0.3,0.7,1.0,0.088,-2.8,1.3,-1.5,0.1
2026,Kel'el Ware,wareke01,21.0,MIA,C,33,23.0,820.0,21.5,0.662,0.315,0.204,14.5,29.4,22.0,2.9,1.8,4.6,9.7,17.4,1.9,1.7,3.6,0.209,2.6,0.6,3.2,1.1
2026,P.J. Washington,washipj01,27.0,DAL,PF,28,28.0,895.0,13.5,0.544,0.342,0.271,5.1,20.1,12.8,9.1,1.5,3.8,14.1,21.7,-0.5,1.4,0.8,0.044,-1.9,0.9,-1.0,0.2
2026,Peyton Watson,watsope01,23.0,DEN,SF,31,21.0,852.0,13.2,0.608,0.352,0.316,4.5,14.1,9.6,6.6,1.8,3.2,12.0,16.3,0.8,0.8,1.6,0.09,-1.0,-0.5,-1.4,0.1
2026,Jaylen Wells,wellsja01,22.0,MEM,SG,33,33.0,914.0,11.4,0.561,0.505,0.275,3.3,10.5,7.0,9.3,1.7,0.3,8.9,18.2,0.5,0.9,1.4,0.073,-2.1,-0.2,-2.3,-0.1
2026,Victor Wembanyama,wembavi01,22.0,SAS,C,21,15.0,625.0,27.7,0.631,0.249,0.425,7.6,35.1,21.5,18.8,1.3,8.8,14.4,31.8,1.3,1.4,2.7,0.21,4.8,3.7,8.6,1.7
2026,Russell Westbrook,westbru01,37.0,SAC,SF,33,27.0,953.0,15.5,0.524,0.425,0.208,5.9,20.2,12.8,36.6,2.3,0.4,19.4,25.2,-0.4,0.7,0.3,0.015,0.6,-0.3,0.3,0.6
2026,Derrick White,whitede01,31.0,BOS,SG,31,31.0,1043.0,17.3,0.539,0.597,0.188,2.5,11.6,7.0,21.7,2.0,4.4,10.0,24.3,1.4,1.2,2.6,0.121,2.8,0.5,3.2,1.4
2026,Andrew Wiggins,wiggian01,30.0,MIA,SF,29,29.0,941.0,14.9,0.575,0.351,0.174,5.6,9.9,7.7,12.7,1.7,3.2,10.4,20.1,0.7,1.2,2.0,0.1,0.4,0.8,1.1,0.7
2026,Brandon Williams,willibr03,26.0,DAL,PG,30,9.0,666.0,14.3,0.522,0.29,0.405,2.4,9.3,6.0,26.0,2.6,0.9,14.3,24.3,-0.1,0.8,0.7,0.05,-2.1,0.4,-1.7,0.1
2026,Mark Williams,willima07,24.0,PHO,C,28,24.0,670.0,23.9,0.697,0.005,0.472,14.6,24.2,19.3,7.2,2.5,3.5,9.9,17.7,2.3,1.1,3.4,0.244,2.7,0.8,3.5,0.9
2026,Patrick Williams,willipa01,24.0,CHI,PF,31,1.0,584.0,8.9,0.504,0.521,0.184,4.3,11.9,8.2,8.5,1.9,1.3,12.0,16.6,-0.3,0.4,0.1,0.01,-3.3,-0.9,-4.1,-0.3
2026,Zion Williamson,willizi01,25.0,NOP,PF,19,12.0,542.0,24.7,0.625,0.011,0.67,9.5,12.7,11.0,19.9,1.9,1.8,12.4,30.2,1.4,0.2,1.7,0.148,4.7,-0.9,3.8,0.8
